, ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
39746,0.42114258,0.2915039,0.8508301,0
39747,0.37768558,0.26123047,0.8178711,0
39748,0.45043945,0.28759766,0.8034668,0
39749,0.42944336,0.22607422,0.8264161,0
39750,0.28222656,0.3618164,0.8869629,0
39751,0.32226562,0.4338379,0.9575196,0
39752,0.3449707,0.6291504,1.1318359,0
39753,0.37939453,0.5427246,1.1872559,0
39754,0.33984375,0.7036133,1.218506,0
39755,0.30249023,0.51416016,1.1774902,0
39756,0.2939453,0.22827148,1.1315918,0
39757,0.26757812,0.22729494,1.218506,0
39758,0.22436525,0.08959961,1.239502,0
39759,0.16479492,0.037841797,1.1472168,0
39760,0.027832031,-0.004150391,0.93627936,0
39761,-0.05664063,0.006347657,0.9250488,0
39762,-0.13134766,0.0637207,0.8334961,0
39763,-0.28027344,-0.03491211,0.5913086,0
39764,-0.40454102,-0.1508789,0.4621582,0
39765,-0.4555664,-0.19897461,0.39038086,0
39766,-0.47558594,-0.43041995,0.34936523,0
39767,-0.48339844,-0.6059571,0.30664065,0
39768,-0.4716797,-0.80566406,0.2902832,0
39769,-0.41284183,-1.0493164,0.34155273,0
39770,-0.4685059,-1.2624513,0.27001953,0
39771,-0.5019531,-1.2758789,0.24487306,0
39772,-0.53027344,-1.3603516,0.20874023,0
39773,-0.60156256,-1.3168945,0.12915039,0
39774,-0.65527344,-1.2563477,0.36987305,0
39775,-0.69628906,-1.2333984,0.43432617,0
39776,-0.68896484,-1.0307617,0.2836914,0
39777,-0.5632324,-0.8703614,0.28100586,0
39778,-0.54541016,-0.89965826,0.25390625,0
39779,-0.50341797,-0.86865234,0.25097656,0
39780,-0.4189453,-0.79248047,0.22802736,0
39781,-0.4189453,-0.79248047,0.22802736,0
39782,-0.24365234,-0.48095706,0.3916016,0
39783,-0.081054695,-0.044189457,0.39111328,0
39784,-0.11303711,0.06982422,0.42578125,0
39785,-0.14990234,0.31567383,0.30737308,0
39786,-0.4650879,0.3886719,0.0913086,0
39787,-0.6335449,0.50683594,-0.11303711,0
39788,-0.9677735,0.89306647,-0.13208008,0
39789,-0.9008789,0.7443848,-0.097167976,0
39790,-0.85302734,0.7612305,-0.07299805,0
39791,-0.70776373,0.54418945,0.03955078,0
39792,-0.560791,0.41845703,0.16479492,0
39793,-0.31030276,0.23315431,0.28686523,0
39794,-0.22705078,0.008544922,0.30419922,0
39795,-0.328125,-0.7080078,0.100830086,0
39796,-0.69824225,-1.763916,-0.11352539,0
39797,-0.64501953,-1.3693849,-0.068115234,0
39798,0.19042969,-2.2263184,-0.118896484,0
39799,-0.000976563,-1.8601075,-0.10498047,0
39800,-0.119873054,-1.7861329,0.010742188,0
39801,-0.092773445,-1.3386232,0.119384766,0
39802,-0.20361328,-1.1450195,0.16357423,0
39803,-0.23779297,-0.66455084,0.27514648,0
39804,-0.3549805,-0.20922852,0.2126465,0
39805,-0.55737305,0.061279297,0.29711914,0
39806,-0.53564453,0.36865234,0.4658203,0
39807,-0.6401367,0.48950195,0.12158203,0
39808,-0.6628418,0.8378906,-0.03466797,0
39809,-0.90917975,0.99926764,-0.07324219,0
39810,-1.0405273,0.9213867,-0.05102539,0
39811,-1.0246582,0.72924805,0.033935547,0
39812,-0.9316406,0.68408203,0.081054695,0
39813,-0.796875,0.37158203,0.040527347,0
39814,-0.61865234,0.22998047,0.14941406,0
39815,-0.3046875,-0.25341797,0.14550781,0
39816,-0.34643555,-0.9104004,-0.12353516,0
39817,-0.25268555,-1.0395508,-0.10913086,0
39818,-0.030761719,-0.9948731,-0.2770996,0
39819,-0.030761719,-0.9948731,-0.2770996,0
39820,0.016357422,-1.4140626,-0.24169922,0
39821,0.025634766,-2.2595215,-0.23535158,0
39822,0.025634766,-2.2595215,-0.23535158,0
39823,0.2758789,-1.9995117,0.012207031,0
39824,0.2758789,-1.9995117,0.012207031,0
39825,0.14501953,-2.0124512,-0.24853517,0
39826,0.14501953,-2.0124512,-0.24853517,0
39827,0.15136719,-1.6799318,-0.013427735,0
39828,0.15136719,-1.6799318,-0.013427735,0
39829,-0.003173828,-1.0185547,0.23803711,0
39830,-0.003173828,-1.0185547,0.23803711,0
39831,-0.11279297,-0.07373047,0.12084961,0
39832,-0.4589844,0.15185548,-0.003173828,0
39833,-0.57421875,0.30224612,-0.03100586,0
39834,-0.57421875,0.30224612,-0.03100586,0
39835,-0.96337897,0.8149414,-0.22241211,0
39836,-0.61938477,0.07714844,0.22680664,0
39837,-0.50097656,-0.8276367,0.06982422,0
39838,-0.4777832,-1.7561036,-0.24487306,0
39839,-0.4777832,-1.7561036,-0.24487306,0
39840,0.005126953,-2.558594,-0.08691407,0
39841,-0.072753906,-1.7966309,0.18798828,0
39842,-0.30957034,-1.3671876,0.16455078,0
39843,-0.4946289,-0.78906256,0.06298828,0
39844,-0.5751953,-0.31811523,0.15234375,0
39845,-0.8210449,0.12158203,0.27685547,0
39846,-0.94262695,0.38085938,0.34326175,0
39847,-0.89624023,0.59936523,0.32104492,0
39848,-0.7763672,0.69897467,-0.1381836,0
39849,-0.59594727,0.8813477,-0.11914063,0
39850,-0.6086426,0.7634278,-0.095458984,0
39851,-0.5070801,0.37988284,0.009277344,0
39852,-0.46728516,-0.057861328,0.15991212,0
39853,-0.3942871,-0.6591797,0.18579102,0
39854,-0.14892578,-1.400879,0.068359375,0
39855,-0.14892578,-1.400879,0.068359375,0
39856,-0.046142578,-2.6540527,0.16235352,0
39857,0.049560547,-3.121094,0.14233398,0
39858,-0.045410156,-1.951416,0.033203125,0
39859,-0.11547852,-1.7561036,0.020751953,0
39860,-0.36865234,-1.0124512,0.20336914,0
39861,-0.4909668,-0.19799806,0.23876953,0
39862,-0.5144043,0.17944336,0.095947266,0
39863,-0.6164551,0.6875,0.11645508,0
39864,-0.59399414,0.4157715,-0.123046875,0
39865,-0.38476562,0.7333985,-0.10375977,0
39866,-0.49145508,1.312256,-0.08154297,0
39867,-0.6801758,0.76953125,0.12109375,0
39868,-0.69140625,0.57470703,0.21337892,0
39869,-0.66455084,0.3381348,0.26391602,0
39870,-0.5876465,-0.08666992,0.2211914,0
39871,-0.55810547,-0.74609375,0.04321289,0
39872,-0.38964844,-1.3254396,-0.088134766,0
39873,-0.2849121,-1.4306641,-0.23144531,0
39874,0.032470703,-1.6997072,-0.38012695,0
39875,0.07324219,-2.036621,-0.42114258,0
39876,0.040039062,-1.9157716,-0.32299805,0
39877,-0.046386722,-1.6994629,-0.27490234,0
39878,-0.24389648,-1.2993164,-0.22973633,0
39879,-0.25805664,-1.0087891,-0.045898438,0
39880,-0.39331055,-0.43164062,0.104492195,0
39881,-0.43237305,0.017333984,0.118896484,0
39882,-0.5217285,0.15234375,0.08618165,0
39883,-0.57128906,0.2426758,0.16503908,0
39884,-0.5493164,0.32568362,0.19262695,0
39885,-0.7407227,0.77783203,0.14379883,0
39886,-0.7810059,0.6555176,0.003173828,0
39887,-0.69555664,0.77905273,0.08081055,0
39888,-0.72875977,0.8063965,0.051757812,0
39889,-0.7944336,0.7390137,0.068847656,0
39890,-0.5932617,0.3149414,0.29370117,0
39891,-0.55566406,-0.099609375,0.38623047,0
39892,-0.7141113,-0.2849121,0.3447266,0
39893,-0.48364258,-0.5432129,0.4423828,0
39894,-0.49047855,-1.2692871,0.36206055,0
39895,-0.5061035,-2.0412598,0.28466797,0
39896,-0.12402344,-2.3098145,0.31958008,0
39897,-0.14941406,-1.4514161,0.28344727,0
39898,-0.14453125,-1.3813477,0.2824707,0
39899,-0.13696289,-1.184082,0.2277832,0
39900,-0.26391602,-0.48486328,0.21337892,0
39901,-0.8713379,-0.737793,0.1723633,0
39902,-0.85009766,-0.61499023,0.33032227,0
39903,-0.8178711,-0.3520508,0.36010745,0
39904,-0.81811523,0.05371094,0.3413086,0
39905,-0.66259766,0.1850586,0.3269043,0
39906,-0.63793945,0.5883789,0.30590823,0
39907,-0.6638184,0.6611328,0.27392578,0
39908,-0.7116699,0.6799317,0.22143556,0
39909,-0.76538086,0.78173834,0.234375,0
39910,-0.75244147,0.734375,0.21191408,0
39911,-0.7026368,0.6394043,0.19140626,0
39912,-0.7026368,0.6394043,0.19140626,0
39913,-0.31445312,0.107666016,0.2126465,0
39914,-0.41552734,0.044189457,0.38427737,0
39915,-0.41552734,0.044189457,0.38427737,0
39916,-0.32470703,-0.25097656,0.53637695,0
39917,-0.47045898,-0.2746582,0.7182617,0
39918,-0.40698245,-0.1213379,0.7604981,0
39919,-0.32470703,-0.020263674,0.81591797,0
39920,-0.18579102,-0.0625,0.8552246,0
39921,-0.14916992,-0.27514648,1.0048828,0
39922,-0.06958008,-0.65209967,0.95288086,0
39923,0.04931641,-0.67553717,0.8815918,0
39924,0.2192383,0.027587892,1.1516113,0
39925,0.32055667,0.19262695,1.1162109,0
39926,0.46777347,0.41381836,1.3896484,0
39927,0.42211914,0.5449219,1.3046875,0
39928,0.43798828,0.44653323,1.1367188,0
39929,0.43261722,0.8110352,1.2172852,0
39930,0.27392578,0.6750488,0.80151373,0
39931,0.3146973,0.41333008,0.6154786,0
39932,0.36694336,0.8937989,1.1518555,0
39933,0.4318848,0.8720703,1.5170898,0
39934,0.27612305,0.5061035,0.8264161,0
39935,0.17407227,0.3044434,0.5048828,0
39936,0.24340822,0.35351565,0.5019531,0
39937,0.5053711,0.38476562,0.66796875,0
39938,0.71899414,0.4716797,0.7109375,0
39939,0.7326661,0.73583984,0.6806641,0
39940,0.7326661,0.73583984,0.6806641,0
39941,0.5888672,0.86035156,0.6611328,0
39942,0.486084,0.7407227,0.63818365,0
39943,0.50756836,0.49414065,0.6479492,0
39944,0.5029297,0.4416504,0.6882324,0
39945,0.48388675,0.4819336,0.65869147,0
39946,0.5083008,0.5891113,0.63745123,0
39947,0.51220703,0.5769043,0.6574707,0
39948,0.51000977,0.56640625,0.67285156,0
39949,0.50097656,0.5300293,0.67163086,0
39950,0.50219727,0.53808594,0.6398926,0
39951,0.49633792,0.5415039,0.6357422,0
39952,0.5004883,0.5258789,0.6057129,0
39953,0.50097656,0.46313477,0.6677246,0
39954,0.5070801,0.4951172,0.72167975,0
39955,0.5136719,0.47460938,0.71484375,0
39956,0.51220703,0.49291992,0.69921875,0
39957,0.5046387,0.4790039,0.68310547,0
39958,0.5061035,0.47753906,0.6999512,0
39959,0.5131836,0.50634766,0.7038574,0
39960,0.51416016,0.49438477,0.69165045,0
39961,0.5078125,0.4619141,0.69824225,0
39962,0.5090332,0.48999023,0.69531256,0
39963,0.5109863,0.4787598,0.6867676,0
39964,0.5085449,0.47265625,0.6899414,0
39965,0.5083008,0.4658203,0.6933594,0
39966,0.5168457,0.48754886,0.6994629,0
39967,0.51293945,0.46337894,0.6933594,0
39968,0.515625,0.49072266,0.6972656,0
39969,0.515625,0.49072266,0.6972656,0
39970,0.5163574,0.49804688,0.7072754,0
39971,0.5144043,0.45947266,0.6791993,0
39972,0.51342773,0.486084,0.6931153,0
39973,0.51342773,0.486084,0.6931153,0
39974,0.5097656,0.5048828,0.6970215,0
39975,0.5097656,0.5048828,0.6970215,0
39976,0.5126953,0.47973633,0.67456055,0
39977,0.5126953,0.47973633,0.67456055,0
39978,0.5107422,0.4819336,0.68603516,0
39979,0.5107422,0.4819336,0.68603516,0
39980,0.51220703,0.49658203,0.6958008,0
39981,0.51220703,0.49658203,0.6958008,0
39982,0.5126953,0.49609375,0.6791993,0
39983,0.5126953,0.49609375,0.6791993,0
39984,0.5114746,0.4951172,0.67578125,0
39985,0.5114746,0.4951172,0.67578125,0
39986,0.5114746,0.4951172,0.67578125,0
39987,0.51000977,0.5048828,0.6767578,0
39988,0.50024414,0.4885254,0.6672363,0
39989,0.5148926,0.46777347,0.6940918,0
39990,0.5102539,0.47460938,0.6875,0
39991,0.5148926,0.48657227,0.68798834,0
39992,0.517334,0.48486328,0.6940918,0
39993,0.5126953,0.4716797,0.69873047,0
39994,0.5151367,0.4711914,0.69506836,0
39995,0.5151367,0.4711914,0.6948242,0
39996,0.5131836,0.48217773,0.68310547,0
39997,0.515625,0.48974612,0.68774414,0
39998,0.5168457,0.4790039,0.69433594,0
39999,0.5168457,0.4790039,0.69433594,0
40000,0.51538086,0.48217773,0.68969727,0
40001,0.5109863,0.48168948,0.68872076,0
40002,0.513916,0.47802737,0.6921387,0
40003,0.5148926,0.47363284,0.6933594,0
40004,0.5151367,0.48315433,0.6940918,0
40005,0.51293945,0.48388675,0.68798834,0
40006,0.51220703,0.47143558,0.6865235,0
40007,0.5163574,0.48046875,0.69897467,0
40008,0.5197754,0.49169922,0.6984863,0
40009,0.5136719,0.47802737,0.68115234,0
40010,0.5131836,0.46289062,0.6726075,0
40011,0.5151367,0.4658203,0.6870117,0
40012,0.5202637,0.48510742,0.7104492,0
40013,0.5185547,0.4885254,0.7033692,0
40014,0.5136719,0.46606445,0.6855469,0
40015,0.51123047,0.46313477,0.690918,0
40016,0.5185547,0.48486328,0.6975098,0
40017,0.5168457,0.48291016,0.68872076,0
40018,0.51416016,0.4724121,0.68872076,0
40019,0.517334,0.4758301,0.6967774,0
40020,0.5151367,0.47607422,0.68969727,0
40021,0.51708984,0.47753906,0.69165045,0
40022,0.515625,0.47631836,0.6901856,0
40023,0.517334,0.4777832,0.69189453,0
40024,0.5187988,0.47973633,0.68847656,0
40025,0.52368164,0.48339844,0.6928711,0
40026,0.54418945,0.4824219,0.69873047,0
40027,0.53686523,0.46435547,0.6965332,0
40028,0.4819336,0.46630862,0.6459961,0
40029,0.4892578,0.48828128,0.61108404,0
40030,0.5397949,0.58740234,0.70288086,0
40031,0.52246094,0.5419922,0.7675781,0
40032,0.4987793,0.47851562,0.6901856,0
40033,0.5078125,0.5275879,0.6906738,0
40034,0.52978516,0.41967773,0.7810059,0
40035,0.4753418,0.3881836,0.6296387,0
40036,0.42089847,0.5053711,0.50683594,0
40037,0.46728516,0.6101074,0.46069336,0
40038,0.44848633,0.5437012,0.34692386,0
40039,0.53100586,0.60815436,0.5058594,0
40040,0.6057129,0.63159186,0.7661133,0
40041,0.630127,0.6894532,0.86962897,0
40042,0.6611328,0.6328125,0.91381836,0
40043,0.6826172,0.52856445,1.0239258,0
40044,0.6179199,0.5969238,1.0036621,0
40045,0.6635742,0.74511725,0.8720703,0
40046,0.66088873,1.1235352,0.7548828,0
40047,0.4992676,0.78564453,0.82470703,0
40048,0.77319336,0.69799805,1.3295898,0
40049,0.62402344,0.6997071,1.4055176,0
40050,0.44604492,0.84277344,1.5122072,0
40051,0.5270996,0.80688477,1.3764648,0
40052,0.19116211,-0.059326172,1.0339355,0
40053,-0.26000977,0.07006836,0.8215332,0
40054,-0.3605957,0.21459961,0.8671875,0
40055,-0.33911133,0.14257812,0.6367188,0
40056,-0.3774414,-0.030273438,0.49804688,0
40057,-0.4169922,0.14233398,0.5354004,0
40058,-0.45336914,0.20947266,0.51000977,0
40059,-0.5187988,0.14111328,0.45312503,0
40060,-0.5046387,0.12084961,0.47290042,0
40061,-0.43627933,-0.047851566,0.40429688,0
40062,-0.5136719,0.024902344,0.3540039,0
40063,-0.5756836,-0.014160157,0.31030276,0
40064,-0.6665039,0.007324219,0.27905273,0
40065,-0.6396485,-0.004882813,0.26049805,0
40066,-0.5944824,-0.057617188,0.29882812,0
40067,-0.7136231,0.035888672,0.23022462,0
40068,-0.82934576,0.15161133,0.13208008,0
40069,-0.82934576,0.15161133,0.13208008,0
40070,-0.7089844,0.09570313,0.06982422,0
40071,-0.4458008,0.2426758,0.17333984,0
40072,-0.4458008,0.2426758,0.17333984,0
40073,-0.35229492,-0.04248047,0.09057618,0
40074,-0.44677734,-0.57836914,0.13232422,0
40075,-0.22827148,-0.8212891,0.036132812,0
40076,-0.19482422,-0.85864264,0.036132812,0
40077,-0.10107422,-1.3652344,0.0715332,0
40078,-0.06616211,-1.4123535,0.079833984,0
40079,0.050781254,-1.4963379,0.17578125,0
40080,0.13110352,-1.59375,0.09448242,0
40081,0.07861328,-1.626465,-0.013427735,0
40082,0.043457035,-1.4631349,0.24902344,0
40083,0.043457035,-1.5109863,0.18847658,0
40084,-0.027587892,-1.4897461,0.19653322,0
40085,-0.12011719,-1.2827148,0.2878418,0
40086,-0.15966797,-1.1772461,0.3112793,0
40087,-0.27172852,-0.9980469,0.2294922,0
40088,-0.35229492,-0.8186035,0.23022462,0
40089,-0.4345703,-0.64746094,0.29736328,0
40090,-0.48999023,-0.5280762,0.21459961,0
40091,-0.53271484,-0.6040039,0.032958984,0
40092,-0.5144043,-0.56347656,0.006835938,0
40093,-0.48974612,-0.8879395,-0.04296875,0
40094,-0.46704105,-0.8786621,-0.1328125,0
40095,-0.46899414,-0.9445801,-0.13842773,0
40096,-0.5341797,-1.0605469,0.13208008,0
40097,-0.63134766,-1.1589355,0.33251953,0
40098,-0.7912598,-0.8063965,0.27001953,0
40099,-0.76293945,-0.6000977,0.19873048,0
40100,-0.8215332,0.095458984,0.052490234,0
40101,-0.79492193,0.29614258,-0.000488281,0
40102,-0.76904297,0.30639648,0.01977539,0
40103,-0.6767578,0.69189453,0.08398438,0
40104,-0.6767578,0.69189453,0.08398438,0
40105,-0.82177734,0.6826172,-0.1394043,0
40106,-0.77148443,0.66552734,-0.049560547,0
40107,-0.7080078,0.65527344,-0.03173828,0
40108,-0.6857911,0.61572266,0.02734375,0
40109,-0.5583496,0.51416016,0.0859375,0
40110,-0.63061523,0.118896484,0.068115234,0
40111,-0.6437988,-0.32299805,0.23681642,0
40112,-0.8271485,-1.6015626,0.107666016,0
40113,-1.0422363,-1.1408691,-0.047607422,0
40114,-0.70849615,-2.0632324,0.027832031,0
40115,-0.50561523,-1.8393555,0.059570316,0
40116,-0.8747559,-1.3322754,0.05053711,0
40117,-0.8515625,-1.2021484,0.20410156,0
40118,-0.91308594,-1.0390625,0.24511719,0
40119,-0.9040528,-0.63183594,0.17138672,0
40120,-0.8041992,-0.25756836,0.25708008,0
40121,-0.7651367,0.087890625,0.2800293,0
40122,-0.7507324,0.33129883,0.2109375,0
40123,-0.78344727,0.5361328,0.12573242,0
40124,-0.7988281,0.73461914,-0.057128906,0
40125,-0.7988281,0.73461914,-0.057128906,0
40126,-0.7988281,0.73461914,-0.057128906,0
40127,-0.6984863,0.6130371,0.044189457,0
40128,-0.6984863,0.6130371,0.044189457,0
40129,-0.6984863,0.6130371,0.044189457,0
40130,-0.6984863,0.6130371,0.044189457,0
40131,-0.6984863,0.6130371,0.044189457,0
40132,-0.5629883,0.35058597,0.19970703,0
40133,-0.55737305,-0.06689453,0.25219727,0
40134,-0.55737305,-0.06689453,0.25219727,0
40135,-0.79272467,-0.9074707,0.19702148,0
40136,-0.79272467,-0.9074707,0.19702148,0
40137,-0.5632324,-1.4904785,-0.012207031,0
40138,-0.5632324,-1.4904785,-0.012207031,0
40139,-0.62133795,-1.8239746,-0.03881836,0
40140,-0.62133795,-1.8239746,-0.03881836,0
40141,-0.54125977,-1.833252,0.012451172,0
40142,-0.54125977,-1.833252,0.012451172,0
40143,-0.6582031,-0.004394531,0.1472168,0
40144,-0.6845703,0.9807129,0.02685547,0
40145,-0.6723633,0.7036133,-0.036865234,0
40146,-0.7541504,0.7143555,-0.022705078,0
40147,-0.7416992,0.5708008,0.06958008,0
40148,-0.65502936,0.12158203,0.18603516,0
40149,-0.67749023,0.07128906,0.19213869,0
40150,-0.689209,-0.119628906,0.189209,0
40151,-0.6750488,-1.2990724,-0.0234375,0
40152,-0.6796875,-2.1555176,-0.24487306,0
40153,-0.5666504,-2.5798342,-0.31982425,0
40154,-0.17041016,-2.0012207,0.041503906,0
40155,-0.2993164,-1.6218262,0.07861328,0
40156,-0.34155273,-0.56225586,0.20727539,0
40157,-0.30590823,-0.30566406,0.25317383,0
40158,-0.33984375,0.17993164,-0.000732422,0
40159,-0.4411621,1.0258789,-0.06347656,0
40160,-0.6525879,0.602295,-0.27148438,0
40161,-0.66625977,0.9584961,-0.30957034,0
40162,-0.6948242,0.73486334,-0.12792969,0
40163,-0.6999512,0.5019531,0.1418457,0
40164,-0.58325195,0.36376956,0.31713867,0
40165,-0.62475586,-0.5949707,0.30078128,0
40166,-0.6865235,-1.3576661,0.27392578,0
40167,-0.7336426,-2.0246582,0.19458008,0
40168,-0.119384766,-2.7324219,-0.09057618,0
40169,-0.15722656,-2.1323242,0.18896484,0
40170,-0.37231445,-1.5979005,0.16796876,0
40171,-0.49780276,-0.87280273,0.31591797,0
40172,-0.46728516,0.013671875,0.119873054,0
40173,-0.29174805,0.10107422,-0.05371094,0
40174,-0.4824219,1.3571777,-0.14086914,0
40175,-0.6604004,0.8803711,-0.07788086,0
40176,-0.6567383,0.991211,-0.03540039,0
40177,-0.67114264,0.53100586,0.04125977,0
40178,-0.6557618,0.59594727,0.3310547,0
40179,-0.5661621,0.3417969,0.6254883,0
40180,-0.60546875,-0.052490234,0.16723634,0
40181,-0.50439453,-0.57592773,-0.002197266,0
40182,-0.48779297,-1.3310547,0.19604492,0
40183,-0.23071289,-2.0717773,0.042236328,0
40184,-0.30322266,-2.2644043,-0.057861328,0
40185,-0.2084961,-1.9306641,-0.06518555,0
40186,-0.20483398,-1.829834,0.000732422,0
40187,-0.29614258,-1.5874023,-0.019042969,0
40188,-0.36572266,-1.0932617,-0.015380859,0
40189,-0.5419922,-0.5402832,0.11694337,0
40190,-0.64282227,-0.10961915,-0.003417969,0
40191,-0.7595215,0.2836914,-0.05737305,0
40192,-0.717041,0.37817383,0.01123047,0
40193,-0.6557618,0.86865234,0.12402344,0
40194,-0.72534186,0.9423828,0.000976563,0
40195,-0.7502442,0.5288086,-0.10864258,0
40196,-0.83520514,1.0375977,-0.19995117,0
40197,-0.7143555,0.736084,0.010253906,0
40198,-0.5773926,0.35180664,0.014404297,0
40199,-0.63500977,0.3681641,0.14526367,0
40200,-0.4946289,-0.16064455,0.3166504,0
40201,-0.41845703,-0.71484375,0.19433595,0
40202,-0.29516602,-0.8813477,0.25170898,0
40203,-0.21997072,-1.4003906,0.17456056,0
40204,-0.10644531,-2.381836,0.10668946,0
40205,-0.06225586,-2.4731445,0.07861328,0
40206,-0.08251954,-2.1601562,0.12475586,0
40207,-0.1472168,-1.7272949,0.17407227,0
40208,-0.40917972,-1.5117188,0.18115236,0
40209,-0.41137698,-1.1118164,0.35888672,0
40210,-0.36132812,-0.5588379,0.38574222,0
40211,-0.4345703,0.14404297,0.21166992,0
40212,-0.2841797,0.6464844,0.32983398,0
40213,-0.39916992,0.8378906,0.059570316,0
40214,-0.58032227,0.6281738,-0.26953125,0
40215,-0.3989258,0.20898439,-0.2211914,0
40216,-0.76855475,0.972168,-0.03759766,0
40217,-0.9284668,0.48120117,0.05493164,0
40218,-0.8466797,0.3586426,0.18530273,0
40219,-0.7202149,0.18823242,0.3383789,0
40220,-0.6904297,0.12402344,0.35644534,0
40221,-0.5866699,-0.046386722,0.40405276,0
40222,-0.59814453,-0.58447266,0.4519043,0
40223,-0.64184576,-0.709961,0.4519043,0
40224,-0.53027344,-0.7333985,0.3737793,0
40225,-0.32934573,-0.94921875,0.35351565,0
40226,-0.34814453,-1.0249023,0.33544922,0
40227,-0.26586914,-0.92236334,0.3486328,0
40228,-0.24169922,-0.8410645,0.3486328,0
40229,-0.2763672,-0.7043457,0.3232422,0
40230,-0.2890625,-0.58935547,0.24682617,0
40231,-0.24829102,-0.50683594,0.28881836,0
40232,-0.24951172,-0.31225586,0.49340823,0
40233,-0.15527344,-0.2734375,0.62792975,0
40234,-0.056152344,-0.1586914,0.75463873,0
40235,-0.02368164,0.05859375,0.8083496,0
40236,-0.11181641,0.3737793,0.8442383,0
40237,0.050781254,0.75634766,1.3522949,0
40238,0.076416016,0.63427734,1.1804199,0
40239,0.24023438,0.5227051,1.307129,0
40240,0.2644043,0.49389648,1.1630859,0
40241,0.3869629,0.39111328,1.1679688,0
40242,0.36401367,0.86303717,1.5019532,0
40243,0.4404297,0.883545,1.5439453,0
40244,0.30371097,0.6169434,1.2434083,0
40245,0.37426758,0.14453125,0.5595703,0
40246,0.65112305,0.1977539,0.89233404,0
40247,0.50683594,0.77319336,0.7128907,0
40248,0.55078125,0.39746097,0.6469727,0
40249,0.6396485,0.6164551,0.76562506,0
40250,0.66137695,0.6323243,0.7807617,0
40251,0.67089844,0.6000977,0.75268555,0
40252,0.69189453,0.57470703,0.69897467,0
40253,0.64208984,0.5280762,0.63818365,0
40254,0.52856445,0.5185547,0.63549805,0
40255,0.47314453,0.48291016,0.6496582,0
40256,0.49829102,0.46606445,0.6772461,0
40257,0.52197266,0.46728516,0.709961,0
40258,0.5019531,0.4921875,0.6977539,0
40259,0.4987793,0.50878906,0.6835938,0
40260,0.4987793,0.50878906,0.6835938,0
40261,0.49658203,0.52563477,0.6772461,0
40262,0.48632812,0.51782227,0.67187506,0
40263,0.49633792,0.50756836,0.69824225,0
40264,0.48754886,0.4758301,0.690918,0
40265,0.48754886,0.4758301,0.690918,0
40266,0.4926758,0.50439453,0.69262695,0
40267,0.49243164,0.50805664,0.6965332,0
40268,0.4926758,0.52441406,0.69165045,0
40269,0.49145508,0.5205078,0.677002,0
40270,0.4880371,0.51342773,0.67773443,0
40271,0.49414065,0.515625,0.6948242,0
40272,0.49145508,0.49902344,0.6933594,0
40273,0.49609375,0.5046387,0.6948242,0
40274,0.48974612,0.515625,0.68872076,0
40275,0.48876953,0.50634766,0.6799317,0
40276,0.49169922,0.5012207,0.6894532,0
40277,0.4921875,0.50683594,0.6958008,0
40278,0.49438477,0.5175781,0.69433594,0
40279,0.49438477,0.5175781,0.69433594,0
40280,0.49438477,0.5175781,0.69433594,0
40281,0.48999023,0.5070801,0.68505865,0
40282,0.48999023,0.5070801,0.68505865,0
40283,0.49169922,0.50439453,0.69165045,0
40284,0.49169922,0.50439453,0.69165045,0
40285,0.4951172,0.50561523,0.6933594,0
40286,0.4951172,0.50561523,0.6933594,0
40287,0.4946289,0.5053711,0.69140625,0
40288,0.4946289,0.51293945,0.6972656,0
40289,0.49145508,0.5061035,0.68872076,0
40290,0.49145508,0.5061035,0.68872076,0
40291,0.4921875,0.5004883,0.6862793,0
40292,0.4921875,0.5004883,0.6862793,0
40293,0.4956055,0.5048828,0.6940918,0
40294,0.49340823,0.5041504,0.6857911,0
40295,0.49438477,0.5090332,0.68798834,0
40296,0.49902344,0.51464844,0.68603516,0
40297,0.48315433,0.4892578,0.65234375,0
40298,0.50341797,0.5148926,0.69897467,0
40299,0.50805664,0.5214844,0.7089844,0
40300,0.5029297,0.515625,0.696045,0
40301,0.49243164,0.5007324,0.66821295,0
40302,0.50219727,0.5046387,0.6857911,0
40303,0.50683594,0.5263672,0.72167975,0
40304,0.5144043,0.52001953,0.74609375,0
40305,0.6040039,0.5974121,0.98999023,0
40306,0.7036133,0.6557618,1.3886719,0
40307,0.8156738,0.689209,1.5822754,0
40308,0.78540045,0.52246094,1.4912109,0
40309,0.703125,-0.2055664,1.1848145,0
40310,0.21728516,-0.13867188,0.61157227,0
40311,0.11425781,-0.04321289,0.30371097,0
40312,-0.043457035,0.1328125,0.47290042,0
40313,-0.041748047,0.37695315,0.7607422,0
40314,-0.022705078,0.16748047,0.60498047,0
40315,0.05834961,0.1574707,0.73559576,0
40316,0.09301758,-0.015625,0.54907227,0
40317,0.16308594,-0.14477539,0.47021484,0
40318,0.20507812,0.014892579,0.66503906,0
40319,0.26416016,0.3466797,0.59716797,0
40320,0.64477545,1.4499513,0.010986328,0
40321,0.3984375,-0.6535645,-0.053466797,0
40322,0.3984375,-0.6535645,-0.053466797,0
40323,0.40356445,-0.7910156,0.80029297,0
40324,0.1159668,-0.20385744,0.4055176,0
40325,0.8186035,0.10620117,0.98413086,0
40326,0.8186035,0.10620117,0.98413086,0
40327,0.560791,0.43359375,0.54052734,0
