,Acc_x [m/s^2],Acc_y [m/s^2],Acc_z [m/s^2],AnyFall
10200,-2.6937947,4.883066,-6.2955394,0
10201,-0.8228264,-2.898007,-2.5058188,0
10202,0.46832746,-4.8319073,-0.6376755,0
10203,-0.24451122,-1.5168324,-0.9671941,0
10204,-1.5472096,2.080659,-1.4290754,0
10205,-1.5258123,1.2292757,-1.9707117,0
10206,0.050955117,-0.6724644,-2.2449982,0
10207,0.7918937,-0.71087074,-1.3995926,0
10208,0.7465595,-0.3091097,-1.4051863,0
10209,1.0398927,0.28422832,-1.897521,0
10210,1.0238012,0.13065338,-2.0488815,0
10211,0.4651573,-0.5984993,-2.107414,0
10212,0.23075537,-0.4814968,-1.9545904,0
10213,0.22688468,-0.3620186,-1.8315245,0
10214,0.5675409,-0.5789852,-1.9329319,0
10215,0.9883887,-0.5683861,-2.368633,0
10216,1.8570652,-0.019765854,-3.8092804,0
10217,1.2038252,0.36450672,-4.2576094,0
10218,0.2935389,0.28042316,-3.9546711,0
10219,-1.303746,0.18800259,-2.7920916,1
10220,-1.951796,0.508111,-2.2767005,1
10221,-2.7024596,0.6996393,-1.1477968,1
10222,-2.1883278,-2.2797318,3.0936668,1
10223,-1.8556617,-2.7585406,3.7553957,1
10224,-0.63799655,-1.6158781,-0.17234819,1
10225,-0.2753948,-1.4215736,-0.5398251,1
10226,-0.17889172,-2.3754559,0.7932535,1
10227,-0.3385786,-2.8337202,-0.4125857,1
10228,-0.80583143,-1.7120848,-0.9783488,1
10229,-0.17632616,-0.6427555,-0.049437337,1
10230,0.34990537,-2.3906317,-0.20294812,1
10231,1.3171606,-3.5632305,-1.9425935,1
10232,1.8612834,-0.08654976,-2.9087534,1
10233,1.7790768,-0.21320438,-2.9889674,1
10234,1.3389022,-2.668394,-3.1481128,1
10235,1.3477552,-2.655716,-3.0758147,1
10236,0.9464164,-0.55318356,-3.702822,1
10237,2.077123,0.08740616,-4.76325,1
10238,2.8495235,-0.85826015,-5.3504133,1
10239,2.6304905,-3.8177004,-4.3581185,1
10240,0.6305367,-4.215017,-1.4487847,1
10241,-9.661634,8.530341,4.8168664,1
10242,-16.602583,11.808333,0.73866284,1
10243,-10.188795,4.8261366,0.7579473,1
10244,4.4737577,3.1345186,6.3693542,1
10245,7.521924,5.890601,9.324841,1
10246,2.9496684,7.6492205,10.956032,1
10247,-3.150092,4.223216,7.5439954,1
10248,-1.507504,1.9985046,5.956416,1
10249,0.8171356,-3.412516,3.5999835,1
10250,-0.15503421,-5.381832,2.462214,1
10251,-2.1062598,-4.3360357,1.7246754,1
10252,-1.1257555,-5.087331,1.9558133,1
10253,-0.18227524,-5.3891735,2.07198,1
10254,1.486973,-3.0888543,3.7111602,1
10255,2.4078772,-1.7377672,4.6548457,1
10256,3.0118835,1.1447716,4.2355475,1
10257,0.24141157,6.039035,1.3474425,1
10258,-0.38685027,7.4116907,1.2916143,1
10259,0.32294548,4.917632,2.2710145,1
10260,-0.02061753,2.7232628,1.8305799,1
10261,-1.4123845,-1.9194002,1.0636494,1
10262,-1.0504241,-3.285491,1.9394684,1
10263,-0.53814673,-3.00498,1.753422,1
10264,-1.8125405,-3.2941236,0.8529792,1
10265,-2.0640047,-2.5532079,0.7903967,1
10266,-0.82366484,-0.27665615,0.6297749,1
10267,-1.2880731,1.2258453,-0.092093915,1
10268,-1.569801,2.038312,-0.41373602,1
10269,-0.26891005,1.8382444,-0.12347911,1
10270,0.50685143,1.0585985,0.27321038,1
10271,0.27952233,0.09353733,-0.044677775,1
10272,0.19375277,-0.83419514,-0.15327449,1
10273,0.44692615,-0.99763393,0.046212308,1
10274,0.62763864,-0.36905384,-0.05046441,1
10275,0.6891898,-0.26863194,-0.046371564,0
10276,0.50282514,0.12624359,0.012748301,0
10277,0.261244,0.5513916,-0.021827849,0
10278,0.22393751,0.41403866,0.14432539,0
10279,0.08359079,0.09950924,0.16568792,0
10280,0.1977863,0.07471657,0.19134791,0
10281,0.3887764,0.08928585,0.26823282,0
10282,0.16324037,-0.18480015,0.16942678,0
10283,0.1436184,-0.12592888,0.1169988,0
10284,-0.022779278,0.017910957,-0.005211289,0
10285,0.05422944,0.29205322,-0.006853958,0
10286,0.5182313,0.20818806,0.054879323,0
10287,0.2473675,0.034697533,-0.13909718,0
10288,0.17032255,0.24895,-0.10185473,0
10289,0.1710901,0.014685631,0.0518838,0
10290,-0.013039504,-0.18368626,0.10564418,0
10291,-0.1038938,-0.002986908,0.22303742,0
10292,-0.21019402,-0.014523506,-0.034679335,0
10293,-0.23000124,-0.17109871,-0.15008377,0
10294,-0.0645716,-0.28868866,-0.18649592,0
10295,-0.13078341,-0.4351673,-0.29471967,0
10296,-0.46082973,-0.5296049,-0.37273842,0
10297,-0.42092875,0.005485535,-0.30444863,0
10298,-0.17877354,-0.015236855,-0.19092529,0
10299,0.11438448,-0.24972725,-0.016801165,0
10300,0.16265224,-0.16040993,0.011820666,0
10301,0.51278967,-0.12800694,-0.005433921,0
10302,0.29381728,-0.09797287,0.051626384,0
10303,-0.14349829,-0.16241074,0.06969672,0
10304,-0.5881982,-0.06316185,0.16463092,0
10305,-0.5010732,-0.06482029,0.14774324,0
10306,-0.32791248,0.003281593,-0.19173554,0
10307,-0.05456414,0.32940197,-0.5329378,0
10308,0.1596408,0.37102604,-0.64841294,0
10309,0.64748514,0.755641,-0.638196,0
10310,0.67731243,0.757452,-0.7035651,0
10311,0.7570892,0.3272295,-0.59500486,0
10312,1.2682469,-0.6251869,0.2141055,0
10313,1.0942616,-0.88726234,0.279495,0
10314,0.41114524,-0.39898586,0.12397538,0
10315,0.15548225,-0.025637627,0.08713047,0
10316,0.12303713,0.46904278,0.20655616,0
10317,0.064690456,0.71187305,0.5825749,0
10318,-0.14459881,0.54678535,0.7879377,0
10319,-0.81009835,0.17059708,1.2048035,0
10320,-1.0909542,0.35237694,1.168124,0
10321,-1.0572926,0.16933346,1.130205,0
10322,-0.7579033,-0.2423029,1.2801125,0
10323,-0.90113586,-0.07645702,1.183203,0
10324,-0.5358052,0.2244587,1.2262939,0
10325,-0.27002895,0.2042942,1.2612171,0
10326,-0.56293154,0.052820206,1.0165422,0
10327,-1.133704,-0.008537293,0.7746942,0
10328,-1.3506459,0.006457329,0.6549744,0
10329,-1.0329739,-0.1597147,0.7111107,0
10330,-0.67468315,-0.3718109,0.69886845,0
10331,-0.13390853,-0.48027515,0.40220213,0
10332,0.3249973,-0.49645138,0.29349697,0
10333,0.3642409,-0.6216917,0.12936416,0
10334,0.14487402,-0.39925003,-0.30300415,0
10335,0.36262482,-0.34871197,-0.39375004,0
10336,0.57323354,-0.50833607,-0.72828746,0
10337,0.27835935,0.36953926,-0.69952965,0
10338,0.2720847,0.6198931,-0.7921866,0
10339,0.2941599,0.4530449,-0.7475085,0
10340,0.34394825,0.44733143,-0.59509313,0
10341,0.53419894,0.30888557,-0.6226012,0
10342,0.62528086,0.06755924,-0.32862008,0
10343,0.55288965,-0.30052567,-0.25067273,0
10344,0.24955153,-0.7015991,-0.27818477,0
10345,0.22405583,-0.5866108,-0.3430364,0
10346,-0.040352058,-0.52857304,-0.67788357,0
10347,-0.21381593,-0.72899723,-0.5657232,0
10348,-0.21237183,-0.6883669,-0.45291,0
10349,-0.5282118,-0.14951515,-0.16480024,0
10350,-0.37129545,0.006299019,-0.22436653,0
10351,-0.1552245,0.025910378,-0.15105917,0
10352,-0.009599445,0.29782295,-0.3297034,0
10353,0.09521741,0.48053074,-0.3369033,0
10354,0.3102597,0.85767174,-0.1899814,0
10355,0.41161302,0.92831326,0.030881263,0
10356,1.1033771,0.84699535,0.7841336,0
10357,1.7050487,0.7016392,1.8188854,0
10358,1.6775978,0.6686411,1.9014626,0
10359,1.6242807,0.8291712,0.77074665,0
10360,1.6486799,0.5880909,0.64685434,0
10361,1.0387902,0.104195595,0.70378953,0
10362,-0.2254228,0.5460329,-0.6091187,0
10363,-0.565885,0.7596941,-1.1382222,0
10364,-1.1314354,1.1070948,-1.7453451,0
10365,-0.97067195,0.9354925,-1.5404754,0
10366,-0.71664315,0.19355679,-1.2018859,0
10367,-1.0404792,-0.59876823,-1.643927,0
10368,-0.8588334,-1.0180883,-1.3745874,0
10369,0.02922048,-2.1450272,-0.41082835,0
10370,0.23789509,-2.6511068,0.026650207,0
10371,0.58669364,-2.820982,1.0043379,0
10372,0.41712117,-2.791769,0.5986219,0
10373,0.18586245,-2.4925427,0.49471962,0
10374,1.056086,-1.7692356,1.7290955,0
10375,1.4351119,-1.6854553,1.9843905,0
10376,0.32874045,0.021158218,1.9740059,0
10377,-0.46119246,2.2690878,2.8737829,0
10378,-0.8982487,2.9546537,1.8895149,0
10379,-1.8095726,3.307784,-0.15667799,0
10380,-1.3496053,2.9549656,0.1539078,0
10381,-0.007949486,2.6013832,0.84689826,0
10382,-0.07349259,1.7086773,0.21507743,0
10383,-0.11353937,1.0638189,0.40790516,0
10384,0.06371707,-0.11276245,0.7455014,0
10385,-0.23935136,-0.50901127,0.31286526,0
10386,-0.35571486,-0.37228298,-0.104480416,0
10387,0.17515838,0.610507,-0.591026,0
10388,0.16185682,0.99710464,-1.0164423,0
10389,0.2660754,1.7063818,-1.1055502,0
10390,0.54881096,1.9777594,-0.8475338,0
10391,0.5447365,1.844841,-1.7444109,0
10392,0.39235386,1.5952158,-2.6084206,0
10393,0.39796826,1.2043839,-2.227088,0
10394,0.54366195,0.57119465,-1.2791955,0
10395,0.6080389,0.6248207,-1.262871,0
10396,0.4320669,0.57603264,-0.88022095,0
10397,-0.05065593,-0.41920376,0.15283844,0
10398,-0.29357293,-0.6426058,0.4613335,0
10399,-0.6706547,-0.46828842,0.8030945,0
10400,-0.5578885,-0.12740326,0.9124006,0
10401,-0.14788629,0.5650406,0.9588966,0
10402,-0.18150452,-0.051870346,0.9912032,0
10403,-0.17181426,-0.41324425,0.786109,0
10404,-0.24305192,-0.7589741,0.1356926,0
10405,-0.505133,-0.7946081,-0.10422321,0
10406,-0.70288986,-0.7019043,0.04527559,0
10407,-0.3613172,-0.8613596,0.6856614,0
10408,-0.26240054,-1.040329,0.83614796,0
10409,-0.108135365,-0.7544813,0.85745347,0
10410,0.21868826,0.3719597,0.8258175,0
10411,1.1588626,2.7719097,0.6258354,0
10412,0.91061854,2.7687368,0.35673076,0
10413,0.47182155,1.9542513,0.47179067,0
10414,0.24089643,0.7460642,1.2588536,0
10415,-0.03781517,1.4265833,1.3255515,0
10416,-0.83269787,2.9242191,0.35153544,0
10417,-0.41900027,0.43367767,0.4208916,0
10418,0.11669275,-0.7446356,0.7820356,0
10419,0.35822016,-1.6691675,1.0013357,0
10420,0.087601736,-1.6902409,0.6929543,0
10421,-0.6159346,-1.8056116,0.075381264,0
10422,-0.9262483,-2.2735605,-0.28335702,0
10423,-0.7804834,-2.4875598,-0.38034573,0
10424,-0.471319,-2.1859522,-0.36987367,0
10425,-0.33547488,-2.0004,-0.5791453,0
10426,-0.18155672,-1.915422,-0.61582375,0
10427,0.040757976,-1.9628873,-0.10220907,0
10428,0.30623946,-1.931304,-0.02847981,0
10429,0.6949674,-1.2654533,-0.3225745,0
10430,0.7148671,-0.78261185,-0.6650627,0
10431,0.47667712,-0.5132408,-1.5280244,0
10432,-0.15986201,-0.789855,-1.819279,0
10433,-0.5034497,-1.1383533,-1.6439792,0
10434,-0.0969671,-1.0457268,-0.51148456,0
10435,0.40526137,-0.27522182,0.23685433,0
10436,0.41448477,0.64451313,0.24268301,0
10437,-1.1597062,0.26833153,1.7261176,0
10438,-0.6129881,0.5430498,1.8167641,0
10439,0.5942114,1.2043839,0.43420234,0
10440,0.37666556,1.0034151,0.31181484,0
10441,-0.5509671,-0.88785076,1.4456775,0
10442,-0.9566817,-1.2746,2.256372,0
10443,-0.95129025,-0.924963,2.1531265,0
10444,-0.5620051,-0.66011906,1.7448742,0
10445,-0.2349353,-0.55588436,1.4787734,0
10446,0.18931922,-0.089710236,1.3377792,0
10447,0.35555813,0.71702003,1.9603548,0
10448,0.69418263,1.570529,1.7775337,0
10449,1.5434065,3.0622396,-0.17701776,0
10450,1.4411482,2.4952364,-0.90964997,0
10451,-0.5197358,-0.5512972,-0.72923684,0
10452,-0.32313627,-0.5911827,-1.3776013,0
10453,0.39929056,-0.30273247,-2.2404213,0
10454,0.7071404,-0.5926256,-2.7012904,0
10455,0.4038036,-0.6040697,-2.4003077,0
10456,-0.14977679,-0.37524414,-1.9053159,0
10457,0.44766515,0.080638885,-1.104011,0
10458,0.8163245,0.26251602,-0.82612324,0
10459,0.946909,0.19208145,-0.98774284,0
10460,0.86145985,-0.10312748,-1.0249717,0
10461,0.9595689,-0.2771845,-0.35546535,0
10462,1.2729682,0.02086544,0.10520154,0
10463,1.2777694,-0.071917534,0.16184515,0
10464,1.3197219,-0.60885525,-0.14616054,0
10465,1.6590797,-0.74654675,-0.09810655,0
10466,2.434131,-0.82556725,0.70519936,0
10467,1.9905541,-0.8527603,0.9324057,0
10468,1.5189222,-0.73955154,0.59891236,0
10469,0.76302093,-0.2542429,0.2202339,0
10470,0.3003894,-0.06758213,0.25720978,0
10471,-0.15890253,-0.04972458,0.10870715,0
10472,-0.4038899,-0.037792206,-0.3264197,0
10473,-1.193287,0.43759727,-0.8172556,0
10474,-2.8540535,1.6505852,-1.2506987,0
10475,-3.105424,1.9910679,-0.8783176,0
10476,-2.7812607,2.7291832,-0.100750506,0
10477,-1.8245009,2.0615644,-0.011569843,0
10478,-1.8348267,1.0177298,-0.3535484,0
10479,-2.6268969,-1.19415,-0.74603844,0
10480,-3.0592563,-1.6822681,-0.6493225,0
10481,-3.2053967,-1.2266407,-0.54094744,0
10482,-2.4221315,-0.5412798,-1.1311052,0
10483,-1.8898658,-0.51387787,-1.3424841,0
10484,-0.8661135,-0.3875637,-0.6552295,0
10485,-0.3258994,-0.04310131,0.045747507,0
10486,0.5442683,0.68110657,0.8598746,0
10487,1.0036805,0.67025757,1.1098224,0
10488,0.447634,0.17014694,0.83587396,0
10489,-1.2983072,-1.1350965,-0.24313313,0
10490,-1.512271,-1.1552162,-0.3372549,0
10491,-0.19474925,-0.2505331,-0.14611806,0
10492,1.6049541,0.57628536,-0.44843116,0
10493,1.8766139,0.64188766,-0.24287836,0
10494,0.37681633,0.2977066,0.83165514,0
10495,-0.48136646,-0.063964844,1.0397877,0
10496,-1.0283432,-0.37949562,0.5441746,0
10497,-1.0985228,-0.1962204,0.35768676,0
10498,-1.086354,-0.075330734,0.46243346,0
10499,-0.6935698,0.092573166,0.36621088,0
10500,-0.3743122,0.121769905,0.26503474,0
10501,0.19441426,0.17337894,-0.012292255,0
10502,0.21969792,0.10715008,-0.4643284,0
10503,0.19017312,0.039460182,-0.2803465,0
10504,0.032191116,-0.014575005,0.33046123,0
10505,0.016180616,0.04036522,0.41526023,0
10506,-0.27120367,-0.024050713,-0.045413382,0
10507,-0.8433114,-0.13009453,-0.12820314,0
10508,-0.82641464,-0.0974102,-0.04984285,0
10509,-0.70561665,-0.09379578,-0.05139394,0
10510,-0.72929806,-0.042224884,-0.024204634,0
10511,-0.60641515,0.083423615,-0.004666142,0
10512,-0.88214636,0.08082676,-0.047967695,0
10513,-1.1043167,0.026328087,-0.043798,0
10514,-0.9985952,-0.05565548,-0.13429818,0
10515,-0.7793718,-0.06132698,-0.10373726,0
10516,-0.48607895,-0.107354164,-0.1135692,0
10517,-0.32048833,-0.07268047,-0.03549734,0
10518,-0.24605964,-0.055173874,0.037848487,0
10519,-0.07004672,-0.3370304,-0.08140923,0
10520,-0.011286451,-0.47508526,-0.29389346,0
10521,-0.020363815,-0.021428108,-0.47290275,0
10522,0.26492518,0.8817072,0.11398241,0
10523,0.3630376,0.9751673,0.3579009,0
10524,-0.48863965,0.12254143,-0.48012665,0
10525,-1.3311458,-0.43590927,-1.2334926,0
10526,-2.5498297,-0.5852537,-1.4401476,0
10527,-2.2695255,-0.17629528,-0.32996818,0
10528,-1.6026566,-0.044445038,-0.13413496,0
10529,-0.69542354,0.015937805,-0.43590713,0
10530,-0.7080624,-0.05657673,-0.5763467,0
10531,-0.76487094,-0.4364748,-0.7315738,0
10532,-1.1208642,-0.8595991,-1.1543635,0
10533,-1.6538327,-0.88998985,-1.397499,0
10534,-2.468614,-0.4808855,-1.4192568,0
10535,-2.2551928,-0.11502075,-1.1973469,0
10536,-0.920855,0.579813,-1.0056217,0
10537,0.36489704,2.0402079,-0.7381626,0
10538,1.4872719,3.5345545,-0.5866637,0
10539,4.776343,4.1010885,-0.8326647,0
10540,4.733501,1.8779402,-0.7025562,0
10541,1.2504445,-2.8831043,1.4069958,0
10542,1.4008937,-1.474472,1.8588501,0
10543,2.4926376,-0.46230793,0.46236375,0
10544,2.5446777,-0.62890816,-0.38501966,0
10545,1.7187093,-1.1446648,0.35767436,0
10546,1.5420398,-1.1446323,0.10802293,0
10547,2.1320622,-1.4513197,-1.9588573,0
10548,1.6481633,-1.8457446,-2.1892004,0
10549,1.1398084,-1.0668335,-1.0890192,0
10550,1.6795806,-0.05201626,-1.5944395,0
10551,1.646759,0.14473629,-4.242655,0
10552,-0.16930352,-2.170219,-1.2201859,0
10553,-0.9853225,-2.7658606,0.57908535,0
10554,-1.8060334,-2.660668,0.34522325,0
10555,-1.4527541,-2.921317,-0.28156477,0
10556,-0.5534237,-3.3615522,0.03207331,0
10557,-0.6734395,-2.9911861,0.9888992,0
10558,-1.1444114,-2.7158437,0.7961046,0
10559,-0.6287579,-1.7433739,-0.79110485,0
10560,-0.38095558,-0.9120321,-1.6303792,0
10561,-1.1132574,-0.20309925,-1.2165129,1
10562,-1.6574417,-2.2291021,-1.0499306,1
10563,-2.2307284,-2.7910242,-1.7319432,1
10564,-1.4152539,-1.8187594,-1.4067333,1
10565,-0.9736338,-1.078084,-1.3986197,1
10566,-0.9852301,-1.7201586,-2.6980512,1
10567,-0.90893877,-3.2804146,-2.3273945,1
10568,-1.0336673,-3.3431053,-2.9569764,1
10569,-0.51970565,-4.581198,-3.2419028,1
10570,-0.27188075,-5.499314,-1.9699359,1
10571,0.19202244,-2.6775508,3.544383,1
10572,0.6989275,7.0557623,8.468673,1
10573,2.2146754,14.392165,9.927896,1
10574,4.305666,25.847755,8.002945,1
10575,3.1036468,21.404339,4.3359385,1
10576,0.58233756,3.7786493,-0.36961293,1
10577,-0.62095624,-5.96902,2.3576896,1
10578,-0.9351531,-5.905658,3.6588502,1
10579,-0.09067099,-3.881513,0.96682775,1
10580,0.28660423,-4.6952453,-0.527633,1
10581,0.1305632,-4.831628,1.564963,1
10582,-2.7376986,2.4459848,3.7321618,1
10583,-2.463097,5.9692707,2.9135895,1
10584,1.6840305,5.19044,-1.5777559,1
10585,2.7050614,3.972001,-1.7109435,1
10586,3.0835083,1.6128569,-0.06478447,1
10587,1.1699677,-0.7469826,1.6092749,1
10588,0.3008695,0.002527237,2.7505202,1
10589,-0.7631785,-1.1284742,3.227658,1
10590,-1.1068597,-2.6025329,2.787815,1
10591,-1.0701619,-2.4082365,1.4754258,1
10592,-0.09194873,0.26028156,1.6192423,1
10593,0.008244693,1.1375713,2.1199605,1
10594,-0.58448654,1.689496,2.6517286,1
10595,-0.6798434,1.861167,2.6337695,1
10596,-0.3910218,1.052124,2.0588846,1
10597,-0.16691676,-0.4049797,2.0931911,1
10598,-0.030804873,-0.76041603,2.1216474,1
10599,0.08205682,-0.9994335,1.6747565,1
10600,0.08655319,-0.8834896,1.2353352,1
10601,0.19029894,0.07368183,0.33357826,1
10602,-0.09041239,0.2969513,-0.31454325,1
10603,-0.399586,0.06534672,-0.71776986,1
10604,-0.17933288,0.2618227,-0.84620386,1
10605,0.067101695,0.27501774,-0.76187646,1
10606,0.006939072,0.056509018,-0.40440953,1
10607,-0.013547369,0.22211647,0.106649,1
10608,0.10417579,0.16580486,0.28964794,1
10609,0.15509322,-0.14424229,0.3972121,1
10610,0.0826458,-0.07902622,0.42141432,0
10611,0.1937618,0.2980795,0.41587496,0
10612,0.13116477,0.3651905,0.0481936,0
10613,0.1796619,0.42115784,-0.08010301,0
10614,0.21329506,0.27954865,-0.29044077,0
10615,0.051373843,0.21461582,-0.3475486,0
10616,-0.003263252,0.31962776,0.013367984,0
10617,0.23295633,-0.008118629,-0.1004424,0
10618,0.19787839,-0.056385994,-0.05240583,0
10619,0.08303114,0.08733845,0.36360115,0
10620,0.10337349,0.020222664,0.23834151,0
10621,0.11343819,0.11850834,-0.5094471,0
10622,0.07445298,0.00575161,-1.1712925,0
10623,0.33261058,-0.06002617,-1.4458063,0
10624,0.61646557,-0.093800545,-1.3086624,0
10625,0.3332736,-0.43203735,-0.7158974,0
10626,-0.41089326,-1.2622643,-0.069805145,0
10627,-0.527512,-1.7501936,-0.16206889,0
10628,-0.5780312,-1.4352913,-0.14464496,0
10629,-0.7573941,0.07207966,-0.41395703,0
10630,-0.88789314,0.62692165,-0.49285397,0
10631,-0.88728136,0.8368406,-0.44666928,0
10632,-0.9249349,0.1351757,-0.32999176,0
10633,-0.8571877,-0.28662395,-0.13372837,0
10634,-0.35087812,-0.7947159,0.32077858,0
10635,-0.050968625,-0.9596224,0.4949537,0
10636,-0.1462154,-1.342907,0.4102,0
10637,-1.3603013,-0.7536106,-0.001756623,0
10638,-1.6072769,0.11635399,0.2865855,0
10639,-0.58690584,1.5088835,0.17840186,0
10640,-0.16457166,1.2230453,-0.47240326,0
10641,0.57783294,0.12701035,-0.7253872,0
10642,0.6839001,-0.14485168,0.27533376,0
10643,0.56716305,-0.53945637,-0.025466204,0
10644,0.5015388,-0.80196285,-0.38816738,0
10645,0.57387066,-0.38137627,-0.032865815,0
10646,0.7744283,0.7425451,0.81481135,0
10647,0.96208227,1.0484619,0.9802453,0
10648,0.9775793,0.73966503,0.7320687,0
10649,0.6530864,0.16208076,-0.124172136,0
10650,0.39846024,-0.006627083,-0.38944682,0
10651,-0.08041221,-0.14877033,-0.28883916,0
10652,-0.25707787,0.20846939,0.104526386,0
10653,-0.2617803,0.16852379,0.12061929,0
10654,-0.23815008,-0.21058655,-0.12728614,0
10655,-0.030811902,-0.12852955,-0.03666784,0
10656,0.3282546,0.29263687,0.1605243,0
10657,-0.024538727,-0.4169464,-0.21070856,0
10658,-0.24612299,-0.7057762,-0.2680357,0
10659,-0.65244275,-0.64306927,0.03426692,0
10660,-0.65224785,-0.47463894,0.13522114,0
10661,-0.2035082,-0.72778606,-0.016794588,0
10662,-0.98137176,-1.0576715,-0.14278138,0
10663,-1.0949677,-0.8879528,0.10492538,0
10664,-1.3144517,-0.30958462,0.6825331,0
10665,-1.829616,0.5016508,0.5167724,0
10666,-0.647572,1.2254639,-0.26686355,0
10667,0.8541246,1.5151911,-0.7414242,0
10668,1.1671803,1.5066175,-0.72402203,0
10669,1.2771562,0.4224968,-0.28645867,0
10670,1.1098917,-0.004422188,-0.040319562,0
10671,1.0156208,-0.45577335,0.04733912,0
10672,0.7436114,-0.4200077,0.37808567,0
10673,0.6317635,-0.093426704,0.5254787,0
10674,0.35903895,0.30303383,0.66586035,0
10675,0.19028631,0.40456772,0.6879333,0
10676,-0.11049846,0.20879555,0.41353965,0
10677,-0.41820896,-0.63553905,0.15976858,0
10678,-0.47596088,-0.78144264,0.12599312,0
10679,-0.63259,-0.4956665,0.13827899,0
10680,-0.53592885,-0.11354828,0.1307103,0
10681,-0.5396487,0.01153183,0.071120046,0
10682,-0.5873246,0.31601048,0.3799693,0
10683,-0.4421016,0.43451023,0.60706466,0
10684,-0.41409814,0.2776327,0.34841347,0
10685,-0.47968495,0.5039635,0.119720295,0
10686,-0.36115667,0.8960514,-0.14583452,0
10687,-0.26606885,0.37998295,0.022934146,0
10688,-0.19255394,0.20396042,0.03997025,0
10689,0.15945768,0.693017,0.4876555,0
10690,0.46788234,0.7476015,0.6347114,0
10691,0.42570087,-0.19125366,0.2256163,0
10692,-0.02161368,-0.54239655,0.14217396,0
10693,-0.027518213,-0.30348587,0.11928262,0
10694,-0.32476014,-0.1810751,-0.22828948,0
10695,-0.3759534,-0.09545994,-0.38781586,0
10696,-0.32069662,0.36806583,0.048161615,0
10697,-0.6114124,0.5638008,0.8963187,0
10698,-0.43264338,0.4919796,0.9469994,0
10699,-0.30302036,-0.23045444,0.5394139,0
10700,-0.34720597,-0.61825943,0.41155,0
10701,-0.4149201,-0.9980364,0.038546864,0
10702,-0.32074505,-0.9854336,-0.7294639,0
10703,-0.21279302,-0.8299875,-0.83797,0
10704,-0.18021062,-0.52977467,-0.6305098,0
10705,-0.15737496,-0.34530258,-0.35701752,0
10706,-0.23227502,-0.10098648,-0.016111081,0
10707,-0.2616878,-0.1423006,0.34697765,0
10708,-0.29765835,-0.047327995,0.7813876,0
10709,-0.32638538,0.2646923,1.1979792,0
10710,-0.41646156,0.16034126,0.9304498,0
10711,-0.56315684,-0.14311695,0.23533845,0
10712,-0.33618852,-0.07139397,0.38302317,0
10713,-0.3234526,0.13470554,0.4166353,0
10714,-0.41420206,0.66451263,-0.1558807,0
10715,-0.7462693,0.7880001,-0.6019363,0
10716,-1.5496153,1.380763,-0.8066442,0
10717,-0.9934558,2.2837048,0.6440296,0
10718,-0.3819545,2.2773104,1.0654042,0
10719,0.83523023,1.3582878,0.16754602,0
10720,1.312665,0.81184864,-0.4259764,0
10721,1.547077,0.4992609,-0.33391935,0
10722,1.1158818,1.3457298,-0.15837376,0
10723,0.87295234,1.6112785,-0.14879361,0
10724,1.1140584,1.0830507,0.6305807,0
10725,0.9433906,0.7943592,1.3725249,0
10726,0.33281183,1.0684042,1.4295487,0
10727,0.5872666,-0.20468807,1.1362985,0
10728,0.7782676,-1.206996,1.5255063,0
10729,0.4647282,-1.8544207,1.079999,0
10730,0.10776438,-1.3002005,0.5725754,0
10731,-0.13534491,0.19117069,0.1041787,0
10732,-0.3823787,0.9269438,-0.24557719,0
10733,-0.70279545,0.8227711,0.09982608,0
10734,-1.0412551,-0.48754978,1.2098082,0
10735,-0.8178259,-1.1472263,1.1797414,0
10736,-0.44692978,-1.5608597,0.8880386,0
10737,-0.44004297,-1.4789839,1.1884873,0
10738,-0.35853884,-1.2007656,0.8485275,0
10739,-0.12834796,0.11557579,-0.42736226,0
10740,-0.02511641,0.4566183,-0.6996843,0
10741,-0.49777237,-0.19326305,-0.2469889,0
10742,-1.3609642,-0.21775341,-0.23133919,0
10743,-1.3770465,0.16506195,-0.34281293,0
10744,-0.5427767,0.57779026,-0.75686866,0
10745,-0.38148713,0.47412872,-0.8243125,0
10746,-0.9732333,0.10221386,-0.3315632,0
10747,-1.1011959,0.5666752,0.049199574,0
10748,-0.8991783,1.0884657,0.13469675,0
10749,-0.9915644,1.9615908,0.4340173,0
10750,-0.98660415,1.8803568,0.44503647,0
10751,-0.51720613,0.9909582,0.408952,0
10752,-0.3698396,0.64755917,0.33983296,0
10753,-0.24120203,0.9954901,0.1869775,0
10754,0.51863676,1.5683613,-0.5782083,0
10755,0.69566935,1.423523,-1.1396487,0
10756,1.0698242,1.4450083,-1.4308673,0
10757,1.1160905,1.2887545,-1.4400432,0
10758,0.7374023,0.607914,-1.7591237,0
10759,0.06504269,-0.36237812,-1.9322373,0
10760,0.058045283,-0.29388428,-1.385308,0
10761,0.29145938,-0.25881386,-0.12560754,0
10762,0.63052845,-0.33790112,-0.33450288,0
10763,0.77021307,-0.42342186,-0.38496137,0
10764,0.8279624,-0.3338871,0.48172697,0
10765,0.6918875,-0.27433395,0.7613214,0
10766,0.099147335,-0.1157074,0.62385434,0
10767,-0.19610074,0.14674282,0.7518904,0
10768,-0.20598128,0.11697674,0.57601476,0
10769,-0.35108224,-0.4135809,-0.3791372,0
10770,-0.57916534,-0.642766,-0.6324761,0
10771,-0.97934484,-0.9122982,-0.31493282,0
10772,-1.1197307,-1.668232,-0.21265702,0
